,open_time,open_price,high_price,low_price,close_price,volume
36,2024-01-20 12:00:00,91.83000000,92.17000000,91.10000000,91.33000000,168642.32000000
37,2024-01-20 13:00:00,91.32000000,92.33000000,91.27000000,91.95000000,107192.21000000
38,2024-01-20 14:00:00,91.95000000,92.23000000,91.49000000,91.98000000,83167.10000000
39,2024-01-20 15:00:00,91.98000000,92.25000000,91.56000000,91.92000000,100104.12000000
40,2024-01-20 16:00:00,91.92000000,92.23000000,91.76000000,92.06000000,77687.74000000
41,2024-01-20 17:00:00,92.05000000,92.09000000,91.00000000,91.11000000,133825.18000000
42,2024-01-20 18:00:00,91.11000000,91.59000000,90.20000000,90.84000000,187063.52000000
43,2024-01-20 19:00:00,90.84000000,91.42000000,90.72000000,91.05000000,111229.34000000
44,2024-01-20 20:00:00,91.05000000,92.54000000,91.00000000,92.08000000,154064.58000000
45,2024-01-20 21:00:00,92.08000000,92.58000000,91.85000000,92.15000000,104426.47000000
46,2024-01-20 22:00:00,92.14000000,92.50000000,91.78000000,92.01000000,67620.85000000
47,2024-01-20 23:00:00,92.02000000,93.09000000,91.78000000,92.75000000,120821.53000000
48,2024-01-21 00:00:00,92.76000000,93.44000000,92.63000000,92.68000000,147485.93000000
49,2024-01-21 01:00:00,92.68000000,93.27000000,92.68000000,93.12000000,73829.53000000
50,2024-01-21 02:00:00,93.13000000,93.14000000,92.39000000,92.88000000,74236.70000000
51,2024-01-21 03:00:00,92.88000000,93.02000000,91.84000000,92.14000000,96928.82000000
52,2024-01-21 04:00:00,92.15000000,92.50000000,91.88000000,92.15000000,64664.12000000
53,2024-01-21 05:00:00,92.16000000,92.84000000,92.11000000,92.83000000,54758.99000000
54,2024-01-21 06:00:00,92.83000000,93.38000000,92.59000000,92.92000000,71797.30000000
55,2024-01-21 07:00:00,92.93000000,93.06000000,92.31000000,92.41000000,37988.41000000
56,2024-01-21 08:00:00,92.41000000,92.57000000,92.10000000,92.15000000,44808.14000000
57,2024-01-21 09:00:00,92.16000000,92.24000000,91.83000000,91.99000000,87448.18000000
58,2024-01-21 10:00:00,92.00000000,92.54000000,91.85000000,92.35000000,52366.16000000
59,2024-01-21 11:00:00,92.35000000,93.07000000,92.20000000,92.53000000,156820.63000000
60,2024-01-21 12:00:00,92.53000000,93.28000000,92.51000000,93.26000000,102750.12000000
61,2024-01-21 13:00:00,93.25000000,93.93000000,92.99000000,93.56000000,123804.38000000
62,2024-01-21 14:00:00,93.55000000,93.72000000,92.82000000,93.16000000,84917.00000000
63,2024-01-21 15:00:00,93.17000000,93.64000000,93.10000000,93.11000000,72374.67000000
64,2024-01-21 16:00:00,93.10000000,93.54000000,92.88000000,93.46000000,144302.73000000
65,2024-01-21 17:00:00,93.45000000,93.74000000,93.12000000,93.45000000,75752.62000000
66,2024-01-21 18:00:00,93.45000000,93.59000000,91.99000000,92.50000000,127212.95000000
67,2024-01-21 19:00:00,92.51000000,92.63000000,91.67000000,92.34000000,118925.62000000
68,2024-01-21 20:00:00,92.34000000,92.62000000,92.15000000,92.48000000,63966.02000000
69,2024-01-21 21:00:00,92.48000000,92.89000000,92.23000000,92.73000000,59699.28000000
70,2024-01-21 22:00:00,92.73000000,92.77000000,92.24000000,92.46000000,37518.33000000
71,2024-01-21 23:00:00,92.46000000,92.53000000,91.65000000,91.82000000,66673.67000000
72,2024-01-22 00:00:00,91.83000000,92.61000000,91.73000000,92.57000000,63478.20000000
73,2024-01-22 01:00:00,92.57000000,92.59000000,91.23000000,91.49000000,67613.03000000
74,2024-01-22 02:00:00,91.49000000,91.68000000,90.79000000,91.09000000,137182.46000000
75,2024-01-22 03:00:00,91.08000000,91.80000000,90.56000000,91.47000000,131729.30000000
76,2024-01-22 04:00:00,91.46000000,91.90000000,89.89000000,90.23000000,242023.48000000
77,2024-01-22 05:00:00,90.23000000,90.62000000,89.17000000,89.40000000,188477.03000000
78,2024-01-22 06:00:00,89.39000000,89.64000000,88.15000000,89.34000000,264881.46000000
79,2024-01-22 07:00:00,89.35000000,89.47000000,88.52000000,88.60000000,135122.46000000
80,2024-01-22 08:00:00,88.61000000,90.14000000,88.20000000,89.93000000,171089.73000000
81,2024-01-22 09:00:00,89.93000000,90.17000000,89.48000000,89.84000000,134579.78000000
82,2024-01-22 10:00:00,89.84000000,89.88000000,88.92000000,89.22000000,141714.86000000
83,2024-01-22 11:00:00,89.22000000,89.22000000,87.50000000,88.12000000,283684.96000000
84,2024-01-22 12:00:00,88.12000000,88.86000000,87.16000000,87.49000000,235298.99000000
85,2024-01-22 13:00:00,87.46000000,88.21000000,86.20000000,87.73000000,402045.32000000
86,2024-01-22 14:00:00,87.73000000,88.90000000,87.56000000,88.36000000,229095.71000000
87,2024-01-22 15:00:00,88.36000000,88.81000000,87.55000000,88.79000000,159899.15000000
88,2024-01-22 16:00:00,88.79000000,90.00000000,88.51000000,88.65000000,290683.36000000
89,2024-01-22 17:00:00,88.66000000,88.75000000,86.55000000,87.40000000,334934.54000000
90,2024-01-22 18:00:00,87.39000000,87.65000000,85.65000000,87.26000000,516060.97000000
91,2024-01-22 19:00:00,87.29000000,87.67000000,85.60000000,85.95000000,377452.45000000
92,2024-01-22 20:00:00,85.95000000,87.37000000,85.78000000,86.82000000,229599.43000000
93,2024-01-22 21:00:00,86.82000000,87.28000000,84.60000000,85.98000000,449865.04000000
94,2024-01-22 22:00:00,85.99000000,86.95000000,82.06000000,83.64000000,1007099.65000000
95,2024-01-22 23:00:00,83.64000000,86.35000000,83.46000000,85.69000000,451794.02000000
96,2024-01-23 00:00:00,85.69000000,85.70000000,84.25000000,84.62000000,250542.72000000
97,2024-01-23 01:00:00,84.62000000,85.26000000,83.56000000,83.97000000,211782.43000000
98,2024-01-23 02:00:00,83.98000000,84.47000000,83.17000000,83.84000000,225987.98000000
99,2024-01-23 03:00:00,83.84000000,85.10000000,83.72000000,84.74000000,247072.44000000
100,2024-01-23 04:00:00,84.74000000,84.99000000,83.60000000,84.32000000,136017.25000000
101,2024-01-23 05:00:00,84.33000000,85.49000000,84.22000000,85.45000000,152896.29000000
102,2024-01-23 06:00:00,85.44000000,85.90000000,85.15000000,85.18000000,136782.15000000
103,2024-01-23 07:00:00,85.18000000,86.00000000,85.18000000,85.41000000,103254.53000000
104,2024-01-23 08:00:00,85.40000000,85.70000000,85.05000000,85.37000000,141038.37000000
105,2024-01-23 09:00:00,85.37000000,85.42000000,84.63000000,84.77000000,96233.32000000
106,2024-01-23 10:00:00,84.77000000,84.84000000,82.24000000,82.83000000,271375.62000000
107,2024-01-23 11:00:00,82.82000000,83.50000000,80.65000000,80.99000000,550275.91000000
108,2024-01-23 12:00:00,80.98000000,81.50000000,79.29000000,80.32000000,929829.61000000
109,2024-01-23 13:00:00,80.31000000,81.74000000,79.26000000,79.37000000,441112.17000000
110,2024-01-23 14:00:00,79.36000000,80.43000000,79.00000000,80.22000000,414088.82000000
111,2024-01-23 15:00:00,80.21000000,80.86000000,79.00000000,80.39000000,383980.09000000
112,2024-01-23 16:00:00,80.39000000,80.71000000,79.31000000,79.40000000,309715.63000000
113,2024-01-23 17:00:00,79.39000000,81.30000000,79.00000000,81.07000000,677052.47000000
114,2024-01-23 18:00:00,81.07000000,83.40000000,81.06000000,82.71000000,789171.37000000
115,2024-01-23 19:00:00,82.71000000,83.60000000,81.78000000,83.29000000,472081.68000000
116,2024-01-23 20:00:00,83.29000000,84.00000000,82.27000000,82.55000000,363225.71000000
117,2024-01-23 21:00:00,82.55000000,83.57000000,81.18000000,81.32000000,340039.51000000
118,2024-01-23 22:00:00,81.33000000,81.84000000,80.84000000,80.92000000,332751.62000000
119,2024-01-23 23:00:00,80.92000000,82.00000000,80.75000000,81.27000000,263078.18000000
120,2024-01-24 00:00:00,81.28000000,81.71000000,80.41000000,81.00000000,221452.97000000
121,2024-01-24 01:00:00,81.01000000,83.00000000,80.94000000,82.68000000,214829.35000000
122,2024-01-24 02:00:00,82.69000000,84.44000000,82.50000000,84.35000000,296950.27000000
123,2024-01-24 03:00:00,84.36000000,85.78000000,83.91000000,85.52000000,536340.83000000
124,2024-01-24 04:00:00,85.54000000,85.59000000,83.88000000,83.90000000,443020.53000000
125,2024-01-24 05:00:00,83.90000000,85.05000000,83.77000000,84.41000000,167864.37000000
126,2024-01-24 06:00:00,84.41000000,84.50000000,83.39000000,83.55000000,127915.05000000
127,2024-01-24 07:00:00,83.57000000,84.21000000,83.30000000,83.59000000,122316.60000000
128,2024-01-24 08:00:00,83.58000000,84.95000000,83.58000000,84.83000000,197066.13000000
129,2024-01-24 09:00:00,84.84000000,85.32000000,83.89000000,85.24000000,177304.77000000
130,2024-01-24 10:00:00,85.24000000,86.84000000,84.90000000,86.16000000,350844.25000000
131,2024-01-24 11:00:00,86.16000000,87.44000000,85.94000000,86.52000000,320715.32000000
132,2024-01-24 12:00:00,86.52000000,87.19000000,86.16000000,86.75000000,246612.30000000
133,2024-01-24 13:00:00,86.75000000,88.57000000,86.52000000,87.87000000,379169.38000000
134,2024-01-24 14:00:00,87.88000000,87.96000000,86.66000000,87.21000000,217944.41000000
135,2024-01-24 15:00:00,87.22000000,88.00000000,86.64000000,86.69000000,279599.00000000
136,2024-01-24 16:00:00,86.69000000,86.90000000,85.52000000,86.01000000,315207.98000000
137,2024-01-24 17:00:00,86.01000000,87.15000000,85.24000000,85.98000000,386646.26000000
138,2024-01-24 18:00:00,85.98000000,87.39000000,85.42000000,86.99000000,243033.53000000
139,2024-01-24 19:00:00,86.99000000,87.85000000,86.21000000,87.75000000,260588.55000000
140,2024-01-24 20:00:00,87.74000000,87.79000000,86.97000000,87.19000000,174053.08000000
141,2024-01-24 21:00:00,87.18000000,87.24000000,85.54000000,86.17000000,247144.63000000
142,2024-01-24 22:00:00,86.18000000,86.56000000,85.81000000,86.37000000,117179.23000000
143,2024-01-24 23:00:00,86.36000000,87.40000000,85.90000000,86.05000000,185307.65000000
144,2024-01-25 00:00:00,86.05000000,86.89000000,85.91000000,86.55000000,110877.71000000
145,2024-01-25 01:00:00,86.55000000,87.86000000,86.30000000,87.50000000,128628.18000000
146,2024-01-25 02:00:00,87.50000000,89.47000000,87.40000000,88.77000000,323514.41000000
147,2024-01-25 03:00:00,88.77000000,89.64000000,88.42000000,89.47000000,250315.02000000
148,2024-01-25 04:00:00,89.47000000,89.51000000,87.69000000,87.90000000,181113.04000000
149,2024-01-25 05:00:00,87.90000000,88.70000000,87.73000000,87.96000000,104026.66000000
150,2024-01-25 06:00:00,87.96000000,88.70000000,87.75000000,88.35000000,151709.28000000
151,2024-01-25 07:00:00,88.34000000,88.61000000,87.25000000,87.64000000,144821.22000000
152,2024-01-25 08:00:00,87.64000000,87.68000000,86.74000000,87.15000000,158387.62000000
153,2024-01-25 09:00:00,87.15000000,88.65000000,86.98000000,88.46000000,149522.27000000
154,2024-01-25 10:00:00,88.48000000,88.50000000,87.75000000,88.20000000,122441.15000000
155,2024-01-25 11:00:00,88.19000000,88.42000000,87.59000000,87.67000000,110009.48000000
156,2024-01-25 12:00:00,87.68000000,88.13000000,87.08000000,87.13000000,109956.25000000
157,2024-01-25 13:00:00,87.13000000,88.09000000,86.55000000,88.02000000,221619.96000000
158,2024-01-25 14:00:00,88.01000000,89.37000000,87.65000000,89.03000000,307962.97000000
159,2024-01-25 15:00:00,89.03000000,89.30000000,86.71000000,87.11000000,238715.48000000
160,2024-01-25 16:00:00,87.11000000,87.35000000,86.36000000,87.14000000,187280.00000000
161,2024-01-25 17:00:00,87.14000000,88.48000000,86.77000000,88.10000000,199710.35000000
162,2024-01-25 18:00:00,88.11000000,88.15000000,86.01000000,86.41000000,218349.15000000
163,2024-01-25 19:00:00,86.42000000,86.85000000,85.62000000,85.79000000,148794.38000000
164,2024-01-25 20:00:00,85.78000000,86.39000000,85.09000000,86.08000000,225733.01000000
165,2024-01-25 21:00:00,86.09000000,87.79000000,86.09000000,86.65000000,272293.22000000
166,2024-01-25 22:00:00,86.65000000,88.19000000,86.39000000,87.75000000,142822.36000000
167,2024-01-25 23:00:00,87.75000000,87.83000000,86.55000000,87.04000000,112755.68000000
168,2024-01-26 00:00:00,87.04000000,87.51000000,86.65000000,87.12000000,84047.82000000
169,2024-01-26 01:00:00,87.12000000,87.41000000,86.45000000,87.27000000,78216.79000000
170,2024-01-26 02:00:00,87.27000000,87.58000000,86.62000000,86.91000000,82095.04000000
171,2024-01-26 03:00:00,86.90000000,87.65000000,86.21000000,86.97000000,128696.35000000
172,2024-01-26 04:00:00,86.96000000,87.00000000,85.96000000,86.39000000,129597.85000000
173,2024-01-26 05:00:00,86.38000000,88.20000000,86.32000000,88.12000000,212819.62000000
174,2024-01-26 06:00:00,88.13000000,88.30000000,87.59000000,87.96000000,87525.69000000
175,2024-01-26 07:00:00,87.96000000,88.50000000,87.76000000,87.87000000,73175.84000000
176,2024-01-26 08:00:00,87.88000000,88.03000000,87.45000000,87.67000000,60880.68000000
177,2024-01-26 09:00:00,87.66000000,88.06000000,87.14000000,87.28000000,81832.28000000
178,2024-01-26 10:00:00,87.28000000,87.46000000,86.71000000,87.02000000,99367.39000000
179,2024-01-26 11:00:00,87.03000000,88.13000000,87.01000000,87.76000000,107132.54000000
180,2024-01-26 12:00:00,87.76000000,88.74000000,87.40000000,87.47000000,131788.94000000
181,2024-01-26 13:00:00,87.47000000,90.95000000,87.33000000,90.54000000,489562.71000000
182,2024-01-26 14:00:00,90.54000000,92.40000000,90.52000000,91.95000000,667583.45000000
183,2024-01-26 15:00:00,91.96000000,92.32000000,90.45000000,90.74000000,276338.56000000
184,2024-01-26 16:00:00,90.73000000,91.41000000,90.12000000,90.40000000,202261.38000000
185,2024-01-26 17:00:00,90.39000000,92.10000000,90.34000000,92.08000000,198334.64000000
186,2024-01-26 18:00:00,92.08000000,92.68000000,91.37000000,92.42000000,227579.71000000
187,2024-01-26 19:00:00,92.42000000,93.55000000,92.22000000,93.20000000,397416.84000000
188,2024-01-26 20:00:00,93.19000000,93.43000000,92.47000000,93.22000000,202863.36000000
189,2024-01-26 21:00:00,93.22000000,93.72000000,92.62000000,93.17000000,171451.24000000
190,2024-01-26 22:00:00,93.16000000,93.25000000,92.48000000,92.84000000,182007.74000000
191,2024-01-26 23:00:00,92.83000000,93.72000000,92.04000000,92.23000000,203895.78000000
192,2024-01-27 00:00:00,92.22000000,92.59000000,91.76000000,92.30000000,145534.16000000
193,2024-01-27 01:00:00,92.30000000,92.59000000,91.70000000,92.30000000,101973.66000000
194,2024-01-27 02:00:00,92.30000000,92.52000000,91.87000000,92.28000000,114198.14000000
195,2024-01-27 03:00:00,92.29000000,92.94000000,92.06000000,92.86000000,129789.96000000
196,2024-01-27 04:00:00,92.85000000,93.78000000,92.25000000,92.69000000,285942.07000000
197,2024-01-27 05:00:00,92.68000000,93.57000000,92.64000000,93.11000000,106083.83000000
198,2024-01-27 06:00:00,93.11000000,93.18000000,92.56000000,92.69000000,75055.11000000
199,2024-01-27 07:00:00,92.70000000,92.81000000,92.47000000,92.63000000,109049.40000000
200,2024-01-27 08:00:00,92.62000000,92.63000000,91.35000000,91.58000000,131938.19000000
201,2024-01-27 09:00:00,91.59000000,91.88000000,91.11000000,91.36000000,101124.72000000
202,2024-01-27 10:00:00,91.36000000,91.60000000,90.78000000,91.20000000,101424.52000000
203,2024-01-27 11:00:00,91.21000000,91.44000000,90.70000000,90.90000000,143736.60000000
204,2024-01-27 12:00:00,90.90000000,92.19000000,90.68000000,91.88000000,135512.61000000
205,2024-01-27 13:00:00,91.88000000,92.29000000,91.72000000,91.88000000,109267.14000000
206,2024-01-27 14:00:00,91.88000000,92.08000000,91.74000000,92.02000000,71417.97000000
207,2024-01-27 15:00:00,92.02000000,92.27000000,91.64000000,92.08000000,79665.64000000
208,2024-01-27 16:00:00,92.07000000,92.60000000,91.87000000,92.16000000,99322.61000000
209,2024-01-27 17:00:00,92.15000000,92.80000000,92.05000000,92.65000000,107900.23000000
210,2024-01-27 18:00:00,92.66000000,92.99000000,92.44000000,92.83000000,90294.74000000
211,2024-01-27 19:00:00,92.83000000,93.44000000,92.19000000,92.38000000,173781.17000000
212,2024-01-27 20:00:00,92.38000000,92.80000000,92.25000000,92.56000000,68712.82000000
213,2024-01-27 21:00:00,92.56000000,93.27000000,92.50000000,92.85000000,78964.14000000
214,2024-01-27 22:00:00,92.86000000,93.37000000,92.80000000,93.10000000,104683.30000000
215,2024-01-27 23:00:00,93.11000000,93.33000000,92.86000000,93.32000000,73227.57000000
216,2024-01-28 00:00:00,93.33000000,93.74000000,92.99000000,93.51000000,87660.85000000
217,2024-01-28 01:00:00,93.51000000,93.70000000,93.12000000,93.69000000,78795.95000000
218,2024-01-28 02:00:00,93.69000000,94.50000000,93.53000000,94.28000000,192486.31000000
219,2024-01-28 03:00:00,94.27000000,94.46000000,93.31000000,93.77000000,140580.88000000
220,2024-01-28 04:00:00,93.76000000,94.98000000,93.73000000,93.98000000,175043.50000000
221,2024-01-28 05:00:00,93.98000000,94.56000000,93.82000000,94.36000000,113456.31000000
222,2024-01-28 06:00:00,94.35000000,96.76000000,94.21000000,96.65000000,328964.10000000
223,2024-01-28 07:00:00,96.65000000,97.38000000,96.41000000,97.01000000,349389.10000000
224,2024-01-28 08:00:00,97.02000000,97.06000000,95.46000000,96.16000000,241396.59000000
225,2024-01-28 09:00:00,96.15000000,96.29000000,95.24000000,95.61000000,168340.05000000
226,2024-01-28 10:00:00,95.61000000,96.12000000,95.44000000,95.76000000,116212.74000000
227,2024-01-28 11:00:00,95.76000000,97.29000000,95.55000000,96.50000000,257662.58000000
228,2024-01-28 12:00:00,96.50000000,97.60000000,96.45000000,97.19000000,161687.21000000
229,2024-01-28 13:00:00,97.19000000,99.44000000,97.19000000,98.98000000,411280.87000000
230,2024-01-28 14:00:00,98.98000000,99.16000000,97.58000000,98.40000000,286027.70000000
231,2024-01-28 15:00:00,98.40000000,98.42000000,96.77000000,97.93000000,358225.63000000
232,2024-01-28 16:00:00,97.93000000,98.60000000,97.30000000,97.61000000,247525.66000000
233,2024-01-28 17:00:00,97.61000000,98.30000000,96.69000000,96.81000000,280279.03000000
234,2024-01-28 18:00:00,96.80000000,98.02000000,96.64000000,97.07000000,391764.50000000
235,2024-01-28 19:00:00,97.07000000,97.92000000,97.01000000,97.43000000,118714.46000000
236,2024-01-28 20:00:00,97.43000000,97.44000000,95.74000000,96.17000000,217756.13000000
237,2024-01-28 21:00:00,96.16000000,96.23000000,95.06000000,95.28000000,180045.90000000
238,2024-01-28 22:00:00,95.28000000,95.98000000,93.94000000,94.49000000,283979.97000000
239,2024-01-28 23:00:00,94.48000000,95.60000000,93.45000000,95.35000000,385848.01000000
240,2024-01-29 00:00:00,95.36000000,96.20000000,94.91000000,95.98000000,140244.34000000
241,2024-01-29 01:00:00,95.98000000,96.12000000,94.69000000,94.84000000,102423.14000000
242,2024-01-29 02:00:00,94.83000000,96.35000000,94.53000000,95.98000000,161559.83000000
243,2024-01-29 03:00:00,95.99000000,96.64000000,95.06000000,95.35000000,197786.32000000
244,2024-01-29 04:00:00,95.34000000,97.31000000,95.32000000,96.94000000,200660.50000000
245,2024-01-29 05:00:00,96.94000000,97.73000000,96.45000000,97.11000000,178232.10000000
246,2024-01-29 06:00:00,97.11000000,98.99000000,96.95000000,97.85000000,264065.72000000
247,2024-01-29 07:00:00,97.85000000,97.99000000,96.91000000,97.09000000,129836.53000000
248,2024-01-29 08:00:00,97.08000000,97.45000000,96.21000000,96.33000000,148050.49000000
249,2024-01-29 09:00:00,96.33000000,97.52000000,96.31000000,97.33000000,150092.63000000
250,2024-01-29 10:00:00,97.33000000,97.81000000,96.56000000,96.72000000,162004.69000000
251,2024-01-29 11:00:00,96.72000000,97.32000000,96.26000000,97.03000000,164521.35000000
252,2024-01-29 12:00:00,97.03000000,97.60000000,96.33000000,97.26000000,159283.20000000
253,2024-01-29 13:00:00,97.26000000,97.92000000,96.83000000,97.67000000,125439.13000000
254,2024-01-29 14:00:00,97.66000000,97.99000000,97.04000000,97.44000000,99405.27000000
255,2024-01-29 15:00:00,97.44000000,97.93000000,96.70000000,96.95000000,150312.15000000
256,2024-01-29 16:00:00,96.94000000,97.03000000,95.81000000,96.24000000,283565.95000000
257,2024-01-29 17:00:00,96.23000000,97.00000000,95.50000000,96.06000000,222171.41000000
258,2024-01-29 18:00:00,96.05000000,100.29000000,95.76000000,99.92000000,686567.28000000
259,2024-01-29 19:00:00,99.91000000,101.79000000,98.97000000,101.04000000,859451.52000000
260,2024-01-29 20:00:00,101.04000000,101.64000000,100.24000000,100.50000000,473584.19000000
261,2024-01-29 21:00:00,100.49000000,101.04000000,99.62000000,100.15000000,236771.48000000
262,2024-01-29 22:00:00,100.15000000,101.07000000,100.10000000,100.54000000,222350.97000000
263,2024-01-29 23:00:00,100.54000000,101.60000000,100.51000000,101.24000000,227422.34000000
264,2024-01-30 00:00:00,101.25000000,101.50000000,101.10000000,101.11000000,137632.25000000
265,2024-01-30 01:00:00,101.12000000,101.51000000,100.70000000,100.91000000,98264.29000000
266,2024-01-30 02:00:00,100.92000000,101.98000000,100.64000000,101.68000000,195048.06000000
267,2024-01-30 03:00:00,101.67000000,102.00000000,100.99000000,101.07000000,191766.71000000
268,2024-01-30 04:00:00,101.06000000,102.95000000,100.95000000,102.84000000,378795.81000000
269,2024-01-30 05:00:00,102.84000000,103.80000000,102.36000000,103.15000000,324378.03000000
270,2024-01-30 06:00:00,103.16000000,103.75000000,101.94000000,102.12000000,253508.69000000
271,2024-01-30 07:00:00,102.11000000,102.43000000,101.71000000,102.22000000,147235.01000000
272,2024-01-30 08:00:00,102.22000000,103.19000000,101.80000000,102.73000000,143797.01000000
273,2024-01-30 09:00:00,102.73000000,103.33000000,102.23000000,103.25000000,189379.24000000
274,2024-01-30 10:00:00,103.24000000,103.42000000,102.78000000,102.89000000,147489.57000000
275,2024-01-30 11:00:00,102.88000000,103.99000000,102.40000000,103.41000000,196040.64000000
276,2024-01-30 12:00:00,103.41000000,103.99000000,103.08000000,103.39000000,139167.68000000
277,2024-01-30 13:00:00,103.39000000,104.47000000,102.99000000,104.27000000,280527.56000000
278,2024-01-30 14:00:00,104.27000000,106.40000000,104.13000000,106.07000000,623662.70000000
279,2024-01-30 15:00:00,106.07000000,106.38000000,103.92000000,104.60000000,546156.52000000
280,2024-01-30 16:00:00,104.61000000,105.38000000,103.52000000,104.46000000,426365.06000000
281,2024-01-30 17:00:00,104.46000000,105.83000000,103.67000000,105.39000000,291492.14000000
282,2024-01-30 18:00:00,105.39000000,106.49000000,104.60000000,104.78000000,422199.65000000
283,2024-01-30 19:00:00,104.77000000,104.93000000,103.25000000,104.49000000,451595.73000000
284,2024-01-30 20:00:00,104.49000000,105.58000000,104.27000000,104.86000000,328167.29000000
285,2024-01-30 21:00:00,104.86000000,105.35000000,103.90000000,105.14000000,320606.86000000
286,2024-01-30 22:00:00,105.14000000,105.69000000,104.84000000,105.27000000,173372.51000000
287,2024-01-30 23:00:00,105.27000000,105.60000000,104.68000000,104.97000000,178933.69000000
288,2024-01-31 00:00:00,104.97000000,105.15000000,104.18000000,104.33000000,156861.29000000
289,2024-01-31 01:00:00,104.32000000,104.55000000,103.41000000,103.46000000,162213.00000000
290,2024-01-31 02:00:00,103.46000000,103.95000000,101.00000000,101.40000000,516814.86000000
291,2024-01-31 03:00:00,101.40000000,101.95000000,98.66000000,100.56000000,759098.71000000
292,2024-01-31 04:00:00,100.56000000,101.22000000,99.29000000,100.38000000,353901.34000000
293,2024-01-31 05:00:00,100.38000000,100.93000000,99.60000000,100.46000000,262288.04000000
294,2024-01-31 06:00:00,100.46000000,101.37000000,100.24000000,101.13000000,178339.47000000
295,2024-01-31 07:00:00,101.13000000,101.14000000,100.02000000,100.75000000,149101.73000000
296,2024-01-31 08:00:00,100.75000000,101.78000000,100.75000000,101.10000000,214246.17000000
297,2024-01-31 09:00:00,101.10000000,101.27000000,100.09000000,100.36000000,214248.82000000
298,2024-01-31 10:00:00,100.36000000,101.82000000,100.20000000,101.66000000,187654.82000000
299,2024-01-31 11:00:00,101.65000000,101.95000000,100.99000000,101.08000000,180441.24000000
300,2024-01-31 12:00:00,101.09000000,101.16000000,98.96000000,99.28000000,417343.73000000
301,2024-01-31 13:00:00,99.28000000,99.73000000,97.60000000,97.62000000,493055.81000000
302,2024-01-31 14:00:00,97.62000000,99.38000000,97.34000000,99.15000000,278421.95000000
